survey_id,shop_id,mobis_code,interaction_date,response_date,rating,verbatim,vendor_id,audience_type,customer_type,channel,case_type,case_level_1,case_level_2,case_level_3,source_system,is_mappable
227.040.617,,MOBIS524,2025-11-26,2025-11-28,5,oui,20948,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
227.040.626,6765461c5e2a75c344058337,MOBIS271,2025-11-26,2025-11-28,5,,18416,SUBSCRIPTION,FIRMS,OSO,Service Management,,,,Activation,True
227.040.629,668c003316119aced8009790,MOBIS500,2025-11-26,2025-11-28,5,,17976,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.040.636,668c0037160e0a7b030097b1,MOBIS490,2025-11-26,2025-11-28,5,,17091,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.040.684,668c002e23671931d9009760,MOBIS492,2025-11-26,2025-11-28,1,,19415,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.040.688,,MOBIS526,2025-11-26,2025-11-28,5,les vendeurs sont sympathiques et efficace,18562,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
227.040.697,668c00312367f184dc00977a,MOBIS348,2025-11-26,2025-11-28,5,,10964,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.040.701,6765461c5e2a75c344058337,MOBIS271,2025-11-26,2025-11-28,4,,18416,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.040.702,668c00323a1fa1f996009788,MOBIS479,2025-11-26,2025-11-28,5,,16076,SUBSCRIPTION,FIRMS,OSO,,,,,Activation,True
227.040.711,668c00323a1fa1f996009788,MOBIS479,2025-11-26,2025-11-28,5,connaissance des produits,17405,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,True
227.040.718,668c002f161105953e00976b,MOBIS501,2025-11-26,2025-11-28,5,,17956,SUBSCRIPTION,SUBSCRIBERS,OSO,Takeover,,,,Activation,True
227.040.739,668c002e3a0ef2aeba009763,MOBIS288,2025-11-26,2025-11-28,5,,21179,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.040.749,,MOBIS516,2025-11-26,2025-11-28,5,,17027,SUBSCRIPTION,SUBSCRIBERS,OSO,Contract Management,,,,Activation,False
227.040.751,668c003023646613e5009774,MOBIS299,2025-11-26,2025-11-28,5,al jaren dezelfde persoon die prima uitleg geeft,3701,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.040.755,668c002f3a1fd9b4ae00976f,MOBIS301,2025-11-26,2025-11-28,5,,21682,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.040.823,668c0035236a166eee0097a4,MOBIS506,2025-11-26,2025-11-28,5,,21668,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.040.832,,MOBIS524,2025-11-26,2025-11-28,1,,20948,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
227.040.846,,MOBIS528,2025-11-26,2025-11-28,5,,19442,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.040.854,,MOBIS523,2025-11-26,2025-11-28,5,,20946,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,False
227.040.876,668c00332367285bf5009791,MOBIS469,2025-11-26,2025-11-28,4,,20991,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.040.883,6765461c5e2a75c344058337,MOBIS271,2025-11-26,2025-11-28,5,,20484,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.040.885,668c0035236a166eee0097a4,MOBIS506,2025-11-26,2025-11-28,5,,17980,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.040.925,668c002f23697ff3bb009767,MOBIS294,2025-11-26,2025-11-28,5,was een heel vriendelijk en behulpzaam persoon,21660,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.040.931,668c002e23671931d9009760,MOBIS492,2025-11-26,2025-11-28,5,,19443,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.040.954,,,2025-11-26,2025-11-28,1,,18388,SUBSCRIPTION,FIRMS,TZ Carrefour,,,,,Activation,False
227.041.026,668c0032160ea4433f009784,MOBIS495,2025-11-25,2025-11-28,5,,21266,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.041.073,,MOBIS528,2025-11-26,2025-11-28,4,,20955,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
227.041.087,668c00323a1fa1f996009788,MOBIS479,2025-11-26,2025-11-28,5,,18057,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.041.105,668c00333a1f4b047d009793,MOBIS503,2025-11-26,2025-11-28,5,,21624,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.041.114,668c0037236ac63d970097b5,MOBIS472,2025-11-26,2025-11-28,5,,21170,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.041.133,668c00333a1f4b047d009793,MOBIS503,2025-11-26,2025-11-28,3,,21624,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.041.148,,,2025-11-26,2025-11-28,5,,16526,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Tariff Change,,,,Activation,False
227.041.176,668c002e23671931d9009760,MOBIS492,2025-11-26,2025-11-28,4,je n ai pas encore pu encoder mon telephone pour recevoir la tablette gratuite a l achat de mon telephone samsung s25 ultra ...,19443,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.041.191,668c00363a0df6b7b50097af,MOBIS488,2025-11-26,2025-11-28,5,,15528,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,True
227.041.194,,MOBIS513,2025-11-26,2025-11-28,5,la personne trop simpa,20511,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
227.041.212,668c0031160e7a84cc00977b,MOBIS459,2025-11-26,2025-11-28,5,de uitleg over wat we willen weten was mooi en duidelijk uitgelegd,16676,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.041.238,,MOBIS532,2025-11-26,2025-11-28,5,,20965,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
227.041.249,,MOBIS525,2025-11-26,2025-11-28,4,,19437,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,False
227.041.274,668c003023646613e5009774,MOBIS299,2025-11-26,2025-11-28,2,verkoper ok maar de tweede minder,12346,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.041.313,668c0030236796057e009771,MOBIS491,2025-11-26,2025-11-28,5,,19401,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.041.343,668c002e3a0ef2aeba009763,MOBIS288,2025-11-26,2025-11-28,2,,17398,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.041.395,668c003023673b2a0d009776,MOBIS351,2025-11-26,2025-11-28,5,5,21369,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.041.424,,MOBIS510,2025-11-26,2025-11-28,5,super servis,18340,SUBSCRIPTION,FIRMS,OSO,SIM Renewal,,,,Activation,False
227.041.494,,,2025-11-26,2025-11-28,4,,16828,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
227.041.531,668c002e2369b003de00975f,MOBIS460,2025-11-26,2025-11-28,5,"zeer goed geholpen en zeer vriendelijk , ondanks de drukte in de winkel.",18293,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.041.546,,MOBIS534,2025-11-26,2025-11-28,5,,20964,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.041.553,,MOBIS519,2025-11-26,2025-11-28,5,,21604,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
227.041.572,6669610334fb243c680a7680,MOBIS499,2025-11-26,2025-11-28,5,goede bediening bij aankoop nieuwe iphone,21328,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.041.574,668c00333a0e76cce300978c,MOBIS369,2025-11-26,2025-11-28,5,heel tevreden over de manier ik ben geholpen door het vriendelijk personeel,13462,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.041.576,,MOBIS534,2025-11-26,2025-11-28,5,,20964,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.041.588,,MOBIS528,2025-11-26,2025-11-28,5,,20953,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
227.041.600,668c0031160e5c0f00009780,MOBIS293,2025-11-26,2025-11-28,4,,17981,SUBSCRIPTION,FIRMS,OSO,Tariff Change,,,,Activation,True
227.041.611,668c002d160ec4c56a009758,MOBIS467,2025-11-26,2025-11-28,5,goed geholpen,21406,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.041.614,668c002f16108cebc400976e,MOBIS473,2025-11-26,2025-11-28,5,,19430,SUBSCRIPTION,FIRMS,OSO,,,,,Activation,True
227.041.626,668c002f2367e064f500976d,MOBIS484,2025-11-26,2025-11-28,4,,18627,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.041.647,668c002f3a1f83e97e00976a,MOBIS455,2025-11-26,2025-11-28,5,,9934,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.041.669,668c00361611f516990097ae,MOBIS476,2025-11-26,2025-11-28,4,,21675,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.041.680,668c00372364917bbb0097b4,MOBIS468,2025-11-26,2025-11-28,4,,21430,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.041.690,668c00351611d65fe10097a0,MOBIS344,2025-11-26,2025-11-28,5,,18082,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.041.701,,MOBIS534,2025-11-26,2025-11-28,5,super gentil,20964,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.041.706,668c002d160ec4c56a009758,MOBIS467,2025-11-26,2025-11-28,5,the employee are very helpfully,21406,SUBSCRIPTION,SUBSCRIBERS,OSO,Takeover,,,,Activation,True
227.041.714,668c0037236ac63d970097b5,MOBIS472,2025-11-26,2025-11-28,5,,21673,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.041.735,,MOBIS534,2025-11-26,2025-11-28,5,,19411,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
227.041.741,,,2025-11-26,2025-11-28,5,,17000,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
227.041.768,668c00372364917bbb0097b4,MOBIS468,2025-11-26,2025-11-28,1,gestelde probleem wordt niet opgelost,17121,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.041.802,668c0032236a76f08500978a,MOBIS439,2025-11-26,2025-11-28,5,,16947,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.041.849,668c002e3a0ef2aeba009763,MOBIS288,2025-11-26,2025-11-28,4,snelle service en vriendelijke,13051,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.041.858,668c002f23697ff3bb009767,MOBIS294,2025-11-26,2025-11-28,5,ze was heel vriendelijk en gaf one voldoende uitleg,17551,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.041.872,,,2025-11-26,2025-11-28,5,,16828,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Tariff Change,,,,Activation,False
227.041.883,668c00353a1f63ae5200979e,MOBIS507,2025-11-26,2025-11-28,5,heel vriendelijk en beleefd en goed geholpen,17965,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.041.884,668c002f161105953e00976b,MOBIS501,2025-11-26,2025-11-28,5,,17970,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.041.929,668c003023673b2a0d009776,MOBIS351,2025-11-26,2025-11-28,5,vendeur aimable et avec beaucoup de patience,20907,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.041.954,668c002d3a1f37593d00975c,MOBIS486,2025-11-26,2025-11-28,5,,18021,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.041.981,668c002d3a1f37593d00975c,MOBIS486,2025-11-25,2025-11-28,5,,17056,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.041.991,668c0037160e0a7b030097b1,MOBIS490,2025-11-26,2025-11-28,4,,21687,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.041.996,,MOBIS532,2025-11-26,2025-11-28,5,,20965,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
227.042.083,,,2025-11-26,2025-11-28,5,,17000,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
227.042.084,,MOBIS523,2025-11-26,2025-11-28,5,,20946,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.042.087,,MOBIS528,2025-11-26,2025-11-28,4,,19442,SUBSCRIPTION,SUBSCRIBERS,OSO,Contract Management,,,,Activation,False
227.042.103,,,2025-11-26,2025-11-28,5,top medewerkers,16614,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
227.042.122,668c0037236ac63d970097b5,MOBIS472,2025-11-26,2025-11-28,5,,21170,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.042.133,668c00333a0e76cce300978c,MOBIS369,2025-11-26,2025-11-28,5,,13462,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.042.135,668c00332369207fda009792,MOBIS345,2025-11-26,2025-11-28,5,,21382,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.042.138,,MOBIS534,2025-11-26,2025-11-28,5,"accueil, professionnalisme",20964,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,False
227.042.167,,MOBIS516,2025-11-26,2025-11-28,5,,17027,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
227.042.203,668c00363a0df6b7b50097af,MOBIS488,2025-11-26,2025-11-28,5,,15528,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,True
227.042.208,,,2025-11-26,2025-11-28,5,,16828,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Tariff Change,,,,Activation,False
227.042.241,668c00373a0e6e98440097b6,MOBIS504,2025-11-26,2025-11-28,5,vriendelijke ontvangst en professioneel,20912,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.042.278,668c002e23671931d9009760,MOBIS492,2025-11-26,2025-11-28,4,,19415,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,True
227.042.286,668c002f3a1f83e97e00976a,MOBIS455,2025-11-26,2025-11-28,4,,20879,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.042.313,668c0032236a76f08500978a,MOBIS439,2025-11-26,2025-11-28,5,,16947,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.042.336,,,2025-11-26,2025-11-28,5,"personeel heel professioneel en super vriendelijk,",13804,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
227.042.343,,,2025-11-26,2025-11-28,5,"altijd erg aardig, vriendelijk en bereid om zoveel mogelijk te helpen",18013,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
227.042.379,668c0037160e0a7b030097b1,MOBIS490,2025-11-26,2025-11-28,5,,21687,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.042.462,668c00332369207fda009792,MOBIS345,2025-11-26,2025-11-28,5,,5777,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.042.493,668c0032236a92f788009786,MOBIS474,2025-11-26,2025-11-28,5,5,19412,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.042.498,668c00333a1f4b047d009793,MOBIS503,2025-11-26,2025-11-28,5,,17960,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.042.605,668c0030160ed08d20009777,MOBIS496,2025-11-26,2025-11-28,5,de mevrouw heeft called good uitgelegd over mijn nieuwe gsm,17489,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.042.610,668c003023646613e5009774,MOBIS299,2025-11-26,2025-11-28,4,,3701,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.042.627,,MOBIS516,2025-11-26,2025-11-28,5,,20488,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.042.628,,MOBIS534,2025-11-26,2025-11-28,4,,20964,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
227.042.649,668c00332367285bf5009791,MOBIS469,2025-11-26,2025-11-28,5,,16850,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.042.659,668c002f2367e064f500976d,MOBIS484,2025-11-26,2025-11-28,5,,17063,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.042.697,668c00312367f184dc00977a,MOBIS348,2025-11-26,2025-11-28,5,,20933,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,True
227.042.699,668c002d3a1f37593d00975c,MOBIS486,2025-11-26,2025-11-28,5,,18021,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.042.721,668c0032236a76f08500978a,MOBIS439,2025-11-26,2025-11-28,5,,21385,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.042.770,,MOBIS534,2025-11-26,2025-11-28,3,,20961,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
227.042.775,,MOBIS534,2025-11-26,2025-11-28,4,,20961,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
227.042.785,668c00353a0d1c82760097a6,MOBIS199,2025-11-26,2025-11-28,5,,16488,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.042.801,,MOBIS533,2025-11-26,2025-11-28,5,,21076,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.042.835,,,2025-11-26,2025-11-28,5,,arigur4876,SUBSCRIPTION,SUBSCRIBERS,Retail MediaMarkt,New Activation,,,,Activation,False
227.042.838,,,2025-11-26,2025-11-28,5,,maxtho5535,SUBSCRIPTION,SUBSCRIBERS,Buying group,New Activation,,,,Activation,False
227.042.849,,,2025-11-26,2025-11-28,5,,ssn.consu424,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
227.042.866,,,2025-11-26,2025-11-28,5,,trulea1888,SUBSCRIPTION,SUBSCRIBERS,Buying group,New Activation,,,,Activation,False
227.042.877,,,2025-11-26,2025-11-28,5,,akhafif,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
227.042.914,,,2025-11-26,2025-11-28,5,,ssn.delta087,SUBSCRIPTION,SUBSCRIBERS,SMART,Service Management,,,,Activation,False
227.042.921,,,2025-11-26,2025-11-28,4,,jurlys1282,SUBSCRIPTION,SUBSCRIBERS,Buying group,New Activation,,,,Activation,False
227.042.939,,,2025-11-26,2025-11-28,5,,ssn.consu424,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
227.042.945,,,2025-11-26,2025-11-28,5,,hugtah2533,SUBSCRIPTION,FIRMS,Buying group,New Activation,,,,Activation,False
227.042.999,,,2025-11-26,2025-11-28,5,"heel beleefd , alles mooi verstaanbaar gedaan",ssn.consu242,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
227.043.019,,,2025-11-26,2025-11-28,5,,ssn.consa084,SUBSCRIPTION,FIRMS,SMART,Service Management,,,,Activation,False
227.003.901,668c002e23641fa926009764,MOBIS295,2025-11-22,2025-11-29,5,heel vriendelyk en behulpzaam,21686,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.018.816,668c00332369207fda009792,MOBIS345,2025-11-24,2025-11-29,5,,10942,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.030.434,668c002f3a1f83e97e00976a,MOBIS455,2025-11-25,2025-11-29,5,,9934,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.039.626,668c00332369207fda009792,MOBIS345,2025-11-26,2025-11-29,5,,21568,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.040.023,,MOBIS521,2025-11-26,2025-11-29,5,,19438,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
227.040.070,,MOBIS515,2025-11-26,2025-11-29,5,lamabilite du vendeur et ca disponibilite,18438,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,False
227.040.242,,MOBIS529,2025-11-26,2025-11-29,5,,20981,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
227.040.665,668c00323a1fa1f996009788,MOBIS479,2025-11-26,2025-11-29,5,,17081,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.041.002,,MOBIS528,2025-11-26,2025-11-29,5,,20963,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
227.041.471,668c002f2367efeb9c009768,MOBIS478,2025-11-26,2025-11-29,4,,19432,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.041.897,,MOBIS517,2025-11-26,2025-11-29,4,,21468,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
227.042.102,668c0030236796057e009771,MOBIS491,2025-11-26,2025-11-29,3,,19401,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.050.140,668c002f3a1f83e97e00976a,MOBIS455,2025-11-27,2025-11-29,5,"the person that supported me was amazing, polite, and eager to help",9934,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Charger,Desktop charger,Purchase,True
227.050.148,668c003023646613e5009774,MOBIS299,2025-11-27,2025-11-29,4,,3701,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.164,668c00353a0d1c82760097a6,MOBIS199,2025-11-27,2025-11-29,5,,18287,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.189,668c00372364917bbb0097b4,MOBIS468,2025-11-27,2025-11-29,4,,21285,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.199,,MOBIS528,2025-11-27,2025-11-29,5,"client orange depuis de nombreuses annees, je suis tjrs satisfait des renseignememts obtenus. pour less abonnes, less prix sont corrects.",20953,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,False
227.050.213,,MOBIS515,2025-11-27,2025-11-29,5,,18438,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,False
227.050.245,668c00343a0e689bf0009798,MOBIS480,2025-11-27,2025-11-29,5,,17074,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.257,668c0031160e7a84cc00977b,MOBIS459,2025-11-27,2025-11-29,5,ben heel goed geholpen,16676,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
227.050.268,,MOBIS521,2025-11-27,2025-11-29,5,,21669,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
227.050.271,668c00343a0e689bf0009798,MOBIS480,2025-11-27,2025-11-29,5,,20493,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.273,,MOBIS524,2025-11-27,2025-11-29,5,,20948,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,False
227.050.284,668c00351611d65fe10097a0,MOBIS344,2025-11-27,2025-11-29,5,,19404,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.289,668c0032236ab3f452009782,MOBIS403,2025-11-27,2025-11-29,4,,21670,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Charger,Charger,Purchase,True
227.050.291,668c00342369bf0ede00979a,MOBIS324,2025-11-27,2025-11-29,5,,17719,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.308,668c00372364917bbb0097b4,MOBIS468,2025-11-27,2025-11-29,5,,17869,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,True
227.050.315,668c0037236417d8e80097b8,MOBIS497,2025-11-27,2025-11-29,5,,17571,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.317,668c002e3a1f25af66009765,MOBIS381,2025-11-27,2025-11-29,5,,7551,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
227.050.320,668c002f2367e064f500976d,MOBIS484,2025-11-27,2025-11-29,5,,19436,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.347,,MOBIS516,2025-11-27,2025-11-29,5,,17027,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
227.050.355,668c0037236417d8e80097b8,MOBIS497,2025-11-27,2025-11-29,5,,17571,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.394,668c003023673b2a0d009776,MOBIS351,2025-11-27,2025-11-29,5,,17572,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
227.050.396,668c002e3a0d882276009762,MOBIS296,2025-11-27,2025-11-29,3,,20500,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,True
